5.22,11.72,9.42,14.93,7.53,1.83,1.83,7.05,1.0
5.15,11.77,9.4,15.26,14.47,2.47,1.92,7.05,1.0
5.7,12.05,8.69,15.07,14.7,2.5,2.18,6.96,1.0
6.33,10.07,10.7,14.8,15.17,2.84,2.44,6.97,1.0
6.17,10.27,10.69,14.88,15.21,2.84,2.45,6.97,1.0
6.3,10.13,8.67,14.77,16.05,2.86,2.76,6.94,1.0
6.28,10.05,8.81,14.6,16.08,2.76,2.78,6.94,1.0
6.28,10.07,8.39,14.63,15.94,2.76,2.78,6.81,1.0
5.87,10.06,8.31,14.96,15.97,2.76,2.82,6.81,1.0
5.91,11.18,8.26,14.99,15.97,2.76,2.82,6.83,1.0
5.81,11.18,8.54,14.91,15.93,2.72,2.82,6.8,1.0
5.37,11.41,12.17,12.93,15.36,2.69,2.78,6.46,1.0
5.59,14.17,12.16,13.16,15.27,2.72,2.76,6.41,1.0
7.59,14.03,12.31,12.88,15.27,2.72,2.86,6.4,1.0
9.04,12.07,12.29,12.72,15.27,2.75,3.16,6.38,1.0
9.21,12.14,12.54,12.08,15.19,2.75,3.19,6.36,1.0
9.67,11.84,12.14,11.09,15.19,2.75,3.19,6.05,1.0
9.72,11.83,12.11,11.32,15.2,2.77,3.19,5.64,1.0
10.03,11.47,12.11,11.44,15.2,2.81,3.23,5.57,1.0
10.03,11.38,12.11,11.92,15.42,2.81,3.26,2.16,1.0
10.12,11.67,12.01,11.85,15.5,2.78,3.14,2.06,1.0
10.27,11.61,12.02,11.73,9.31,2.13,3.08,2.06,1.0
9.94,11.26,12.48,12.47,8.94,2.1,2.87,2.0,1.0
9.87,11.24,10.81,12.42,8.11,1.63,2.65,2.0,1.0
9.86,11.05,10.91,12.25,8.11,1.63,2.72,1.96,1.0
9.93,11.07,10.92,10.93,6.38,1.57,2.37,1.86,1.0
9.92,11.14,10.79,14.27,6.62,1.57,2.33,1.64,1.0
9.86,11.79,10.79,14.3,6.72,1.57,2.29,1.66,1.0
9.98,11.78,10.92,14.65,6.65,1.57,2.35,1.7,1.0
9.92,10.71,11.01,14.76,6.56,1.61,2.35,1.64,1.0
10.22,11.97,10.92,14.61,11.09,1.67,2.35,1.57,1.0
10.28,11.77,6.26,14.53,10.91,1.67,2.35,1.41,1.0
10.2,8.17,6.27,14.38,10.91,1.75,2.35,1.41,1.0
8.81,8.24,5.98,13.99,10.9,1.69,2.18,1.43,1.0
7.16,8.29,5.98,14.22,13.96,1.86,1.77,1.43,1.0
6.88,8.25,6.28,14.22,14.1,1.8,1.72,1.43,1.0
6.16,9.84,6.3,14.32,14.18,1.8,1.72,1.52,1.0
6.07,13.91,6.3,13.68,14.16,1.76,1.7,1.45,1.0
5.62,13.92,6.29,14.15,14.19,1.83,1.7,1.52,1.0
6.13,16.15,6.39,13.64,13.68,1.83,1.87,1.64,1.0
5.71,15.86,6.58,13.79,13.59,1.83,1.76,1.69,1.0
5.49,16.13,7.0,13.7,13.48,1.83,1.64,1.69,1.0
5.67,16.07,6.46,13.06,13.47,1.83,1.66,1.97,1.0
5.31,16.44,7.07,13.05,13.46,1.87,1.79,2.04,1.0
5.31,16.44,7.07,13.08,13.43,1.97,1.66,2.07,1.0
5.0,16.5,7.06,12.51,13.41,1.99,1.66,2.11,1.0
5.01,16.54,7.04,8.54,13.23,1.94,1.66,2.11,1.0
5.01,16.35,6.96,9.0,13.16,2.22,1.79,2.14,1.0
4.77,17.51,7.42,7.81,14.45,2.22,1.67,2.14,1.0
4.85,17.51,7.25,8.45,14.66,2.28,2.01,2.16,1.0
4.18,20.45,7.83,8.61,11.72,2.25,2.05,2.11,1.0
4.13,20.48,7.85,8.9,11.71,2.25,2.06,2.11,1.0
4.06,20.49,7.88,8.8,11.62,2.16,2.1,2.11,1.0
4.06,20.44,7.91,8.92,11.69,2.2,2.13,2.1,1.0
4.06,20.42,8.95,8.6,7.8,2.01,2.19,2.1,1.0
4.04,20.47,8.41,11.92,8.25,2.06,2.37,2.09,1.0
4.28,19.83,8.4,13.42,8.13,2.06,2.37,1.99,1.0
4.73,17.54,8.45,17.33,9.17,2.05,2.46,2.0,1.0
4.83,18.41,8.55,16.85,9.17,1.94,2.38,2.0,1.0
4.17,16.47,8.55,17.09,8.99,1.87,2.2,1.9,1.0
