9.59,8.49,4.58,5.96,6.76,2.45,1.67,1.75,4.0
9.71,8.49,4.58,5.83,6.93,2.6,2.01,1.96,4.0
10.07,8.51,4.75,5.83,6.81,2.56,2.1,1.96,4.0
11.08,8.7,6.99,5.81,6.77,2.47,2.24,2.02,4.0
10.98,8.6,7.16,5.71,6.78,2.56,2.25,2.07,4.0
11.07,8.67,7.28,5.59,6.86,2.56,2.21,2.09,4.0
9.52,8.24,7.1,5.59,6.92,1.84,2.16,1.88,4.0
9.55,8.23,6.97,5.59,6.76,1.84,2.19,1.88,4.0
9.7,8.23,6.74,5.67,7.0,2.0,2.29,1.9,4.0
9.7,8.22,6.74,5.75,7.03,2.11,2.28,1.94,4.0
9.63,8.23,6.79,5.74,7.45,2.16,2.32,1.97,4.0
9.54,7.71,6.82,5.67,7.39,2.17,2.31,2.01,4.0
8.75,7.65,7.32,6.64,7.67,1.99,2.3,2.02,4.0
9.5,3.7,6.99,7.08,7.72,2.02,2.43,2.01,4.0
9.99,3.99,7.57,7.37,7.88,2.13,2.64,2.11,4.0
10.32,3.63,7.57,7.37,7.88,2.13,2.71,1.91,4.0
10.43,3.73,7.57,8.0,7.44,2.31,3.02,1.97,4.0
11.03,3.73,7.65,7.91,8.65,2.37,2.99,1.92,4.0
11.08,3.56,7.68,7.76,8.37,2.36,3.03,1.92,4.0
10.94,3.54,7.7,8.28,8.89,2.6,3.0,1.82,4.0
10.85,3.56,7.73,9.24,9.09,2.56,3.1,1.8,4.0
10.85,3.61,7.76,9.78,8.98,2.49,2.97,1.57,4.0
10.64,3.61,7.67,9.79,8.97,2.53,2.86,1.58,4.0
9.55,3.01,5.85,9.94,9.1,2.54,2.73,1.45,4.0
9.28,3.01,5.73,10.14,9.36,2.45,2.73,1.45,4.0
9.15,2.87,5.73,10.14,9.1,2.4,2.73,1.45,4.0
8.79,3.51,6.13,9.94,8.92,2.48,2.73,1.45,4.0
8.75,3.57,6.19,10.3,9.27,2.48,2.69,1.5,4.0
8.67,3.71,6.21,10.3,10.19,2.57,2.69,1.48,4.0
8.66,3.77,6.21,10.45,10.15,2.52,2.69,1.43,4.0
8.66,3.75,6.16,11.55,10.9,2.49,2.69,1.43,4.0
8.67,3.78,6.16,11.45,11.15,2.52,2.7,1.43,4.0
8.85,3.67,5.55,10.96,10.98,2.52,2.71,1.48,4.0
7.99,3.65,5.34,11.76,10.84,2.49,2.57,1.55,4.0
7.41,3.36,4.48,11.81,10.74,2.49,2.36,1.41,4.0
