18.1,6.25,12.25,14.75,5.76,1.96,4.64,7.48,0.0
17.23,6.27,12.22,14.0,5.6,1.95,4.39,7.48,0.0
17.1,6.17,12.89,13.7,5.38,2.06,4.36,7.6,0.0
15.67,6.64,13.76,13.19,5.39,2.45,4.13,7.61,0.0
15.43,6.64,13.77,13.18,5.16,2.45,4.16,8.94,0.0
14.64,6.56,13.88,12.4,4.59,2.57,4.09,8.93,0.0
14.88,7.57,13.73,11.81,4.59,2.79,4.14,9.45,0.0
13.24,7.58,13.67,11.5,4.59,2.75,3.83,9.56,0.0
13.07,7.02,13.68,11.49,6.25,2.7,3.82,9.56,0.0
11.84,7.01,13.16,11.54,5.99,2.63,3.49,9.56,0.0
11.61,7.77,13.08,10.22,5.71,2.63,3.43,9.14,0.0
9.98,7.72,11.64,8.96,5.82,2.54,2.78,9.14,0.0
9.68,7.72,13.62,8.96,5.92,2.54,2.78,8.31,0.0
9.31,7.74,13.84,8.87,6.12,2.59,2.7,8.12,0.0
9.99,7.99,13.82,10.04,6.43,2.59,2.73,7.99,0.0
8.7,11.91,14.17,9.92,6.44,2.6,2.25,7.05,0.0
8.29,11.77,14.06,9.83,7.01,2.6,2.25,7.08,0.0
8.09,11.99,14.1,10.26,7.1,2.63,2.2,7.07,0.0
7.71,12.11,14.09,9.93,6.54,2.71,2.2,8.47,0.0
7.14,12.01,14.1,10.12,6.66,2.74,2.62,9.38,0.0
7.14,12.0,14.16,9.99,6.67,2.74,2.62,9.38,0.0
7.09,12.03,14.16,13.39,7.11,2.77,2.62,9.47,0.0
8.48,12.08,13.9,13.99,7.23,2.63,2.62,9.5,0.0
8.64,12.08,12.92,16.82,7.56,2.43,2.57,9.5,0.0
8.51,12.18,12.92,17.24,7.56,2.46,2.52,8.33,0.0
8.26,12.75,12.8,17.16,8.07,2.3,2.27,8.38,0.0
7.82,12.19,12.96,16.85,8.24,2.02,2.1,7.79,0.0
7.73,12.31,13.05,17.15,8.24,2.09,2.11,7.75,0.0
7.7,12.31,13.06,17.14,7.48,2.09,2.11,9.29,0.0
7.68,12.32,12.97,18.72,7.43,2.09,2.14,9.29,0.0
7.21,11.86,12.98,18.68,7.36,2.12,2.14,9.51,0.0
7.01,12.16,10.35,18.94,7.68,2.4,2.24,9.45,0.0
7.13,12.11,7.21,18.94,7.61,2.39,2.24,9.35,0.0
7.46,12.12,6.83,18.94,7.53,2.46,2.25,9.57,0.0
7.24,12.12,6.82,18.35,7.29,2.43,2.2,9.39,0.0
7.29,8.52,6.16,18.33,7.4,2.43,2.29,9.39,0.0
7.5,8.23,6.62,18.38,7.4,2.46,2.2,9.45,0.0
7.99,7.88,7.15,18.13,8.81,2.51,2.3,9.45,0.0
9.15,7.67,7.17,18.07,8.81,2.58,2.29,8.92,0.0
9.15,7.39,7.17,18.57,9.42,2.54,1.69,7.96,0.0
9.11,7.53,7.09,18.37,9.67,2.59,1.63,8.13,0.0
8.98,7.61,12.07,16.4,9.38,2.59,1.58,8.1,0.0
7.81,7.58,11.61,16.05,9.28,2.59,1.6,7.95,0.0
7.81,7.17,11.78,14.25,9.23,2.52,1.77,8.91,0.0
8.11,7.0,11.87,14.92,9.25,2.49,1.73,8.86,0.0
8.43,8.75,11.94,14.63,8.78,2.49,1.72,8.92,0.0
8.44,8.75,11.85,14.56,8.62,2.52,1.83,9.6,0.0
8.42,8.64,11.85,14.51,8.61,2.47,1.94,9.51,0.0
8.42,8.65,12.42,14.52,8.3,2.43,1.95,8.01,0.0
8.58,8.73,12.76,12.82,8.33,2.42,1.91,8.01,0.0
9.21,8.95,13.66,14.44,8.28,2.39,1.96,7.74,0.0
9.18,8.54,13.96,14.27,8.43,2.29,1.86,7.75,0.0
9.3,8.59,13.75,14.4,8.44,2.33,1.82,7.91,0.0
9.1,8.54,13.64,14.73,8.39,2.17,1.86,7.65,0.0
8.65,10.01,13.64,14.04,8.72,2.17,1.87,7.98,0.0
8.63,9.55,14.12,14.04,8.66,2.2,1.75,7.99,0.0
9.08,10.12,13.99,14.15,8.16,2.2,1.73,8.61,0.0
8.83,10.14,13.73,14.42,6.52,2.28,2.09,8.84,0.0
7.94,10.29,14.29,14.39,6.99,2.1,2.09,8.06,0.0
7.94,10.22,14.53,13.62,6.11,2.14,2.07,8.37,0.0
8.11,10.09,14.52,14.48,6.38,2.22,2.18,8.17,0.0
8.26,9.97,10.67,14.1,6.54,2.45,2.21,8.4,0.0
8.18,9.97,10.78,15.09,6.72,2.36,2.21,8.42,0.0
8.04,10.09,10.63,14.1,6.6,2.26,2.04,7.4,0.0
7.74,10.18,10.63,12.85,7.95,2.51,2.04,7.39,0.0
7.34,8.63,12.74,12.89,8.19,2.54,2.14,8.3,0.0
7.33,9.8,12.68,13.31,8.17,2.54,2.09,7.58,0.0
7.44,9.73,12.59,13.84,8.17,2.59,1.97,7.96,0.0
7.49,9.82,12.01,13.84,8.36,2.67,1.97,8.06,0.0
7.29,9.79,11.83,13.9,8.34,2.68,2.01,8.1,0.0
6.5,9.84,10.76,12.18,8.41,2.67,2.07,8.07,0.0
6.5,10.04,10.96,12.1,8.01,2.53,2.06,8.08,0.0
6.22,10.0,10.96,11.93,8.03,2.49,2.06,8.13,0.0
6.12,10.06,11.39,11.59,8.11,2.52,2.12,8.13,0.0
5.89,8.37,11.56,12.27,7.73,2.55,2.12,7.83,0.0
5.92,8.33,11.14,12.3,8.38,2.6,2.12,7.93,0.0
4.88,7.71,11.75,13.06,8.57,2.79,2.12,7.08,0.0
4.71,9.35,11.65,12.73,8.57,2.65,1.77,8.01,0.0
4.61,9.5,11.12,12.77,8.14,2.68,1.83,7.93,0.0
4.94,9.58,10.8,12.98,8.14,2.65,1.84,7.61,0.0
4.94,9.63,10.82,12.09,7.63,2.53,1.73,7.66,0.0
4.88,9.75,11.14,13.03,10.66,2.27,1.67,7.33,0.0
4.83,9.77,10.98,11.77,10.88,2.53,1.72,7.51,0.0
